"Park_Code","Title","Duration","Short_Description","Image_URL","Record_Type"
"tuma","El gran recorrido de Tumacácori (la misión + el río)","90","Tumacácori es más que una misión. Es un paisaje de personas, plantas, animales, historia y cultura. Tome el Gran Tour para explorar la historia del parque en su contexto completo, incluyendo el río y los ambientes circundantes.","https://www.nps.gov/common/uploads/tours/708B12A0-9513-F89D-3B80A0551D08FB20.jpg","Tour"
"tuma","Explora los terrenos de la misión","30","Pasee por las pasarelas pavimentadas por los terrenos de la misión.","https://www.nps.gov/common/uploads/tours/6C021E3F-A9D1-786C-5422B232EA96930B.jpg","Tour"
"tuma","Explore the Mission Grounds","30","Stroll the paved walkways through the mission grounds.","https://www.nps.gov/common/uploads/tours/6C021E3F-A9D1-786C-5422B232EA96930B.jpg","Tour"
"tupe","Driving Tour of the Battle of Tupelo","40","Take a short 2 stop driving tour and learn about the Battle of Tupelo that took place in and around Tupelo, Mississippi July 14th and 15th, 1864.","https://www.nps.gov/common/uploads/tours/DC4A5435-0F25-2CD8-8FD7BF0581375B80.jpg","Tour"
"tusk","Aliante Loop Science Walking Tour: The Park is My Lab","60","This audio self-guided walking tour features five stops along the Aliante Loop trail at Tule Springs Fossil Beds National Monument. The Aliante Loop is 2.5 miles total. Learn how scientists see and study this landscape. Narrated by Niki White.","https://www.nps.gov/common/uploads/tours/9CE735EB-BCAE-FAB3-31CFD92102C8E6E8.jpg","Tour"
"tuzi","Visit Tuzigoot Pueblo","30-45 Minutes","Walk the 0.3 mile trail that encircles the Tuzigoot pueblo, a 1,000 year old dwelling built by the Sinagua people.","https://www.nps.gov/common/uploads/cropped_image/37C87743-D145-D06E-2CC3EBC3D14A3819.jpg","Thing To Do"
"ulsg","Historic Trees Walking Tour","10","This self-guided walking tour introduces visitors to a number of unique and historic trees on the park's ten-acre property. At various points this tour takes visitors off the park's paved walking trail. Be sure to wear appropriate shoes and be aware of current weather conditions.","https://www.nps.gov/common/uploads/tours/E1722332-96AE-2D6C-188A365C3662E688.jpg","Tour"
"ulsg","Visit the White Haven Home","20-30 Minutes","The historic White Haven estate is more than 200 years old and the home where Ulysses and Julia Grant fell in love. The house is open daily from 9:30 a.m. to 4:30 p.m.","https://www.nps.gov/common/uploads/cropped_image/6477AF7F-C1F2-CD2F-D8686846592F1635.jpg","Thing To Do"
"vafo","Be a Valley Forge B.A.R.K. Ranger","10-30 Minutes","Learn the four B.A.R.K. principles, complete pages in the activity book, and show your work to a ranger at the visitor center. After you make the B.A.R.K. Ranger promise, you and your doggo will get a Valley Forge B.A.R.K. Ranger dog tag!","https://www.nps.gov/common/uploads/cropped_image/ACF3C66B-B9E7-F905-AEF41C4958052E48.jpg","Thing To Do"
"vafo","Be a Valley Forge Junior Ranger","1-2 Hours","Complete in the in-park Junior Ranger program by picking up a copy of the Junior Ranger Activity Booklet from a ranger at the visitor center.","https://www.nps.gov/common/uploads/cropped_image/8C7AF878-08BF-3E35-8125643DD7502330.jpg","Thing To Do"
"vafo","Driving Tour: The Valley Forge Encampment","20","The Encampment Tour route consists of 9 major tour stops along a 10-mile driving route. This self-guided tour takes you to many historic monuments and sites and past some of the most scenic views of the park.","https://www.nps.gov/common/uploads/tours/6C511378-0BFA-F35F-493F696FF04EA592.jpg","Tour"
"vafo","Explore the Valley Forge Encampment Museum Exhibit","20-60 Minutes","Explore the sights, sounds, and stories of the Valley Forge encampment in the brand-new museum exhibit located at the Visitor Center at Valley Forge!","https://www.nps.gov/common/uploads/cropped_image/5F9F5290-0E31-A2A3-853A2435375C56CB.jpg","Thing To Do"
"vafo","Listen to the Audio Tour","60-90 Minutes","The Audio Tour is available for purchase as an audio CD, a downloadable MP3 file, or for streaming using a smartphone or tablet. You can purchase and listen to the Audio Tour by visiting The Encampment Store website.","https://www.nps.gov/common/uploads/cropped_image/4F04BCCF-D5D3-15D6-C4B6C6F0E2C28733.jpg","Thing To Do"
"vafo","Rent a Bicycle","2-8 Hours","For those who want to explore Valley Forge on two wheels, The Encampment Store offers seasonal bike rentals, weather permitting. Please call 610-551-7870 before going to the park to confirm that bike rentals are on for the day.","https://www.nps.gov/common/uploads/cropped_image/24915899-A4A9-F284-70C7FE0686996D8B.jpg","Thing To Do"
"vafo","Take a Trolley Tour","90 Minutes","Trolley tours are offered on a seasonal basis. Check the schedule for current tour status. Trolley tours depart from the front of the Visitor Center and make extended stops at Muhlenberg's Brigade and Washington's Headquarters. Trolley Tours are 90 minutes long, ADA accessible, and administered by The Encampment Store.","https://www.nps.gov/common/uploads/cropped_image/F42622AD-EA70-20F2-DD7C14DC1AB2A60E.jpg","Thing To Do"
"vafo","Watch the Park Orientation Film","19 Minutes","The 19-minute park orientation film Determined to Persevere: The Valley Forge Encampment is shown daily on the hour and the half-hour in the Meeting Room. The first screening is at 9:30 AM and the final screening is at 4:30 PM.","https://www.nps.gov/common/uploads/cropped_image/3771D058-0F3D-0977-48ED15185C7B5D3E.jpg","Thing To Do"
"vafo","Watch the Short Films","5-10 Minutes","Four short films play regularly in the museum exhibit located in the Visitor Center at Valley Forge.","https://www.nps.gov/common/uploads/cropped_image/E7088FEA-D3BB-43C2-78E27D489BD87E10.jpg","Thing To Do"
"vall","A Day on the Ranch: Cabin District Tour","30","The cabin district stands as a reminder of the ranching past in Valles Caldera. This guided audio tour walks through the average day of a ranch worker, stopping by each historic structure, and explaining its significance to the park and the day in the life of a ranch worker.","https://www.nps.gov/common/uploads/tours/8BD94561-0F2A-80AA-2FBAC4A9041D4B3F.jpg","Tour"
"vall","Bike the Alamo Canyon to Valle Seco Lasso","4-6 Hours","The Alamo Canyon to Valle Seco Lasso is a 13.5-mile bike route through the western portion of Valles Caldera National Preserve. This ride features 1,800 feet of elevation gain and a speedy final descent through the park's densest concentration of geothermal features.","https://www.nps.gov/common/uploads/cropped_image/9E00CE6B-E96D-FF76-8C34DF2E764A544C.jpg","Thing To Do"
"vall","Bike the Redondo Foothills Loop","2-3 Hours","The Redondo Foothills Loop is a moderately strenuous, 9.5-mile bike route beginning in the Cabin District. This ride features flowy descents, 771 feet of climbing, and great views of Valle Grande.","https://www.nps.gov/common/uploads/cropped_image/9BF0D769-F6C3-13BE-10EAC23A7F1CEC42.jpeg","Thing To Do"
"vall","Bike the Valle Grande Loop","3-5 Hours","This bike route loops around Valle Grande, providing spectacular views along the entire route.","https://www.nps.gov/common/uploads/cropped_image/D1716096-A825-5CDD-916CD7763656AAB6.jpg","Thing To Do"
"vall","Birding by Car","0","Welcome to Valles Caldera National Preserve! During this tour, you will be guided to roadside locations where you can observe birds and other wildlife from the comfort of your car. Each stop will include a short list of bird species that you may spot based on the season. Birding by car is accessible, weather-proof, and fun, so grab your binoculars, and let's get started!","https://www.nps.gov/common/uploads/tours/F7040363-CEDB-40A3-5A72EDE7845C7C53.jpg","Tour"
"vall","Cerro La Jara Geology Tour","1","Welcome to the Cerro La Jara Trail at Valles Caldera National Preserve. This trail is about 1.5 miles (2.4 km) long and will likely take 1 to 2 hours to complete. The elevation change is small – about 50 feet. Take some drinking water with you and as always, be aware of your surroundings and the weather. This tour will focus on the geology you see, and help you imagine some you can’t see. To begin, tap ""Start Audio Tour"" and turn on your location; then proceed to the trailhead.","https://www.nps.gov/common/uploads/tours/B0548268-95AB-C36E-E73B36A68269C44C.jpg","Tour"
"vall","Fish San Antonio Creek","","San Antonio Creek is famous throughout New Mexico for wild brown trout and beautiful scenery. Reserve your backcountry vehicle pass to fish this stream seasonally from May 15 - November 15.","https://www.nps.gov/common/uploads/cropped_image/6B3C1BDE-D159-FA31-27EDE3EF4F95EAD0.jpg","Thing To Do"
"vall","Fish in Valle San Antonio","","San Antonio Creek is famous throughout New Mexico for wild brown trout and beautiful scenery. Reserve your backcountry vehicle pass to fish this stream seasonally from May 15 - November 15.","https://www.nps.gov/common/uploads/cropped_image/6BB8DC63-C8D3-324F-4B394CC0D1ED2CE4.jpg","Thing To Do"
"vall","Fish the East Fork Headwaters","","Hike or bike the Rincon Trail to the East Fork headwaters, where wild rainbow trout and browns predominate.","https://www.nps.gov/common/uploads/cropped_image/41F6A3AA-A9C3-9684-220D04916CDCE7D4.jpg","Thing To Do"
"vall","Fish the East Fork Jemez River","","A picturesque and meandering stream, wild rainbow trout and browns can be found in the headwaters of the East Fork of the Jemez River. Rio Grande suckers and Rio Grande chubs predominate elsewhere.","https://www.nps.gov/common/uploads/cropped_image/64B10A96-E513-FA2A-E95AEC41EC050A3D.jpg","Thing To Do"
"vall","Fish the East Fork in Hidden Valley","","Hike the Jemez River Trail to Hidden Valley, where the Rio Grande chub, Rio Grande sucker, and longnose dace are the dominant fish species.","https://www.nps.gov/common/uploads/cropped_image/5424FBFC-E14E-EED6-9B46FF20FFBDEA67.jpg","Thing To Do"
"vall","Fish the Headwaters of San Antonio Creek","","San Antonio Creek is famous throughout New Mexico for wild brown trout and beautiful scenery. Reserve your backcountry vehicle pass and drive to Valle Toledo to fish this stream's headwaters!","https://www.nps.gov/common/uploads/cropped_image/6A2016A4-C6EB-6742-DA9D604B14702A44.jpg","Thing To Do"
"vall","Fish the Middle Jaramillo Creek","","Jaramillo Creek is the middle of the three fishable streams in Valles Caldera. The middle section of the creek runs from Cerro Pinon upstream to the Cerro Abrigo Trailhead.","https://www.nps.gov/common/uploads/cropped_image/CB630DEA-E54C-88BC-F5690451F267A06A.jpg","Thing To Do"
"vall","Fish the Upper Jaramillo Creek","","The upper stretch of Jaramillo Creek offers a challenge for anglers with the reward of catching some truly large brown trout. The creek meanders through the lush Valle Jaramillo, which creates pools and overhanging banks for trout to hide in.","https://www.nps.gov/common/uploads/cropped_image/5F560701-E025-5D5C-2FDD8FD32782D684.jpg","Thing To Do"
"vall","Hemish Connections Driving Tour","1","Since the 1100s CE, Valles Caldera has been at the center of Hemish (Pueblo of Jemez) religion, culture, and history. During this tour, you will hear about the special connections between Hemish people and the Valles Caldera landscape from Tribal Historic Preservation Officer Chris Toya, traditional religious leader Brophy Toledo, and cultural resources leaders Byron Andrew and Mark Magdalena.","https://www.nps.gov/common/uploads/tours/D411844E-A9FB-2A67-D5DF69D48CBEE1CE.jpg","Tour"
